author,rank,feature,weight,abs_weight,direction
Vladimír Kůrka,9,fw_právě,0.1501873603310906,0.1501873603310906,positive
Vladimír Kůrka,10,fw_zatímco,0.14719651451952967,0.14719651451952967,positive
Vladimír Kůrka,11,xpos2_NNFS4-----A----_Z:-------------,0.14693151853304814,0.14693151853304814,positive
Vladimír Kůrka,12,fw_ano,0.14052922001158533,0.14052922001158533,positive
Vladimír Kůrka,13,pos2_PUNCT_AUX,0.1357808420000816,0.1357808420000816,positive
Vladimír Kůrka,14,xpos2_Db-------------_Z:-------------,0.13065432304867114,0.13065432304867114,positive
Vladimír Kůrka,15,pos2_ADV_PUNCT,0.13064408630565144,0.13064408630565144,positive
Vladimír Kůrka,16,xpos2_RV--6----------_NNIS6-----A----,0.12979838915365913,0.12979838915365913,positive
Vladimír Kůrka,17,xpos2_J^-------------_Dg-------1A----,0.1289635990764582,0.1289635990764582,positive
Vladimír Kůrka,18,xpos2_Z:-------------_Db-------------,0.1280909985454937,0.1280909985454937,positive
Vladimír Kůrka,19,fw_naopak,0.12693819075323454,0.12693819075323454,positive
Vladimír Kůrka,20,pos2_PUNCT_ADV,0.1268476169225254,0.1268476169225254,positive
Vladimír Sládeček,1,fw_také,0.3585762418392985,0.3585762418392985,positive
Vladimír Sládeček,2,sent_count,0.29466647973159926,0.29466647973159926,positive
Vladimír Sládeček,3,char3_ky ,0.2532798619178802,0.2532798619178802,positive
Vladimír Sládeček,4,xpos2_RR--3----------_NNFS3-----A----,0.24099896463288917,0.24099896463288917,positive
Vladimír Sládeček,5,char3_den,0.2157652525388348,0.2157652525388348,positive
Vladimír Sládeček,6,fw_ostatně,0.21542292342118688,0.21542292342118688,positive
Vladimír Sládeček,7,fw_již,0.21270649504472125,0.21270649504472125,positive
Vladimír Sládeček,8,char3_ pr,0.19598902016435077,0.19598902016435077,positive
Vladimír Sládeček,9,fw_právě,0.18449353971769566,0.18449353971769566,positive
Vladimír Sládeček,10,fw_mimo,0.1826772442988948,0.1826772442988948,positive
Vladimír Sládeček,11,fw_především,0.18260496718003627,0.18260496718003627,positive
Vladimír Sládeček,12,char3_ za,-0.17788285113834248,0.17788285113834248,negative
Vladimír Sládeček,13,pos2_ADJ_ADV,0.17483450201056883,0.17483450201056883,positive
Vladimír Sládeček,14,char3_vat,0.17017836550527007,0.17017836550527007,positive
Vladimír Sládeček,15,fw_nikoliv,-0.16476916430841043,0.16476916430841043,negative
Vladimír Sládeček,16,ttr_form,-0.15616037311376155,0.15616037311376155,negative
Vladimír Sládeček,17,char3_ ji,0.15355603346398664,0.15355603346398664,positive
Vladimír Sládeček,18,hapax_ratio,-0.14417863635103578,0.14417863635103578,negative
Vladimír Sládeček,19,morph_Gender_Neut,-0.14195138242319205,0.14195138242319205,negative
Vladimír Sládeček,20,xpos2_NNFS2-----A----_Z:-------------,0.14175970757274642,0.14175970757274642,positive
Vojtěch Šimíček,1,fw_totiž,0.40759985855571357,0.40759985855571357,positive
Vojtěch Šimíček,2,fw_nyní,0.26187234925146785,0.26187234925146785,positive
Vojtěch Šimíček,3,char3_to ,0.21666351315124727,0.21666351315124727,positive
Vojtěch Šimíček,4,fw_proto,0.19410023260625356,0.19410023260625356,positive
Vojtěch Šimíček,5,fw_nicméně,0.18468988145532547,0.18468988145532547,positive
Vojtěch Šimíček,6,char3_ to,0.17838228312390758,0.17838228312390758,positive
Vojtěch Šimíček,7,fw_tento,0.16616323251995346,0.16616323251995346,positive
Vojtěch Šimíček,8,pos2_ADV_VERB,0.1544411985939351,0.1544411985939351,positive
Vojtěch Šimíček,9,fw_jelikož,0.15375020119047436,0.15375020119047436,positive
Vojtěch Šimíček,10,fw_přitom,0.15292719848566455,0.15292719848566455,positive
Vojtěch Šimíček,11,fw_nikdo,0.1526716819450372,0.1526716819450372,positive
Vojtěch Šimíček,12,xpos2_RR--6----------_PDZS6----------,0.14738414833269317,0.14738414833269317,positive
Vojtěch Šimíček,13,fw_buď,0.14698149162811538,0.14698149162811538,positive
Vojtěch Šimíček,14,fw_rovněž,0.1320461065421979,0.1320461065421979,positive
Vojtěch Šimíček,15,pos2_ADP_ADV,0.12067902923608607,0.12067902923608607,positive
Vojtěch Šimíček,16,char3_ání,-0.11786636993616761,0.11786636993616761,negative
Vojtěch Šimíček,17,pos2_CCONJ_ADV,0.11763162684964305,0.11763162684964305,positive
Vojtěch Šimíček,18,fw_vůči,0.11592601388026083,0.11592601388026083,positive
Vojtěch Šimíček,19,fw_pouze,0.114954289644204,0.114954289644204,positive
Vojtěch Šimíček,20,xpos2_Db------------8_Z:-------------,0.1131347889362386,0.1131347889362386,positive
